url	http_status	bytes	sha256	fetched_at_utc	attempts	discovered
https://docs.globaldatafeeds.in/glossary-923501m0	200	245929	998c106d5c11727e05b2b711c21f656b2dbdc004d0a41eaf2e92c887a993125b	2026-07-14T08:07:50Z	1	1
https://docs.globaldatafeeds.in/how-to-connect-using-websocket-api-2181778m0	200	188926	d5f527c54f738f23e5215295e9f42fd16d99027373271610c5d57c535ae945a4	2026-07-14T08:07:52Z	1	1
https://docs.globaldatafeeds.in/index-constituents-933202m0	200	190965	e62bff4aa6ebf3054f34ef9cb0ad5947a76d1db2fc5ba7c9f1bd876813adb6bb	2026-07-14T08:07:55Z	1	1
https://docs.globaldatafeeds.in/list-of-apis-923685m0	200	219166	c962e6e520392232e63c3a6574dbf5e6cce2f25a85edee0996783031af264c78	2026-07-14T08:07:57Z	1	1
https://docs.globaldatafeeds.in/llms.txt	200	17025	ce6ef9366d3b062e763bb1565f6c285e269bacc288dd8bc6ce9d11bf1abc4198	2026-07-14T08:07:59Z	1	1
https://docs.globaldatafeeds.in/marketcaphistory-5999238d0	200	185313	0241b975c5944aec7bc565e6cd84978c47ebaf1f439cf2d017df7a039875a2ce	2026-07-14T08:08:02Z	1	1
https://docs.globaldatafeeds.in/marketcapitem-5999239d0	200	184282	323cf24670cc5b3ea7ba0f93c29c4055a2bd9027ad44056ad89e1f01c1fea0bc	2026-07-14T08:08:04Z	1	1
https://docs.globaldatafeeds.in/natureoffinreport-5999240d0	200	181807	b4deca87db717d3d3cd161899487185b021648fe3a78e33542c112c5783096d2	2026-07-14T08:08:06Z	1	1
https://docs.globaldatafeeds.in/qebhavcopycm-5999241d0	200	190902	7cdfe8945e961611af3a36746ed6365abafd474699fff49baaba5762f79e4425	2026-07-14T08:08:08Z	1	1
https://docs.globaldatafeeds.in/qebhavcopycmresult-5999242d0	200	192329	512e02723d4cfec1774b56e9ea184557006883b52ca2c229361a55ff2c096415	2026-07-14T08:08:11Z	1	1
https://docs.globaldatafeeds.in/qebhavcopyfo-5999243d0	200	190902	d3199da37953c9554f741cc0d8d43150d059a9fbd43f86a0bdf876ce8df3c7e1	2026-07-14T08:08:13Z	1	1
https://docs.globaldatafeeds.in/qebhavcopyforesult-5999244d0	200	192329	b5e87f1e0486233dbfbdd5e1b3a27b7d2c99829096bb2836b53e1a7c5daedd8f	2026-07-14T08:08:16Z	1	1
https://docs.globaldatafeeds.in/qecircuitfilterdetails-5999245d0	200	185267	0f94f08244a649f817b90a82e89662ceffebb5392185a4a474848dc51a5b362a	2026-07-14T08:08:18Z	1	1
https://docs.globaldatafeeds.in/qecircuitfilterdetailsresult-5999246d0	200	186348	fb94c6954f592528bdc7e10ca23b0d378c49d57b210a5f9397f7092216ba84fd	2026-07-14T08:08:21Z	1	1
https://docs.globaldatafeeds.in/qeequityderivativesms-5999247d0	200	189217	65da3eb5c047b29b0394c19cb995ace208bcf2d465afcb1259c29b4a8bb3f3e2	2026-07-14T08:08:23Z	1	1
https://docs.globaldatafeeds.in/qeequityderivativesmsresult-5999248d0	200	190522	ee123d0bb89989bf8b028d1876a6cde8d81ccdefe49190b5932f762fe87883d8	2026-07-14T08:08:25Z	1	1
https://docs.globaldatafeeds.in/qeindexdetail-5999249d0	200	186001	5a41f49ef1bd763e1ed8a424186256d2d809370cf56f6f3767acdf87d0de5578	2026-07-14T08:08:28Z	1	1
https://docs.globaldatafeeds.in/qeindexdetailresult-5999250d0	200	187168	dd001cdb04a7164c5816d53487dc3f042bd74b9124b9abe0ec133cc41759fa16	2026-07-14T08:08:30Z	1	1
https://docs.globaldatafeeds.in/qeindexhighlight-5999251d0	200	185038	d23d2b1ac8b37601877a285453dd4677c92e2ca321ff7ba9bdebd2914f77eac9	2026-07-14T08:08:33Z	1	1
https://docs.globaldatafeeds.in/qeindexhighlightresult-5999252d0	200	186141	84be321da4d2ecb0f36f7a888069888515c0f5a22c38e723717263905f1b079d	2026-07-14T08:08:35Z	1	1
https://docs.globaldatafeeds.in/qescripgrouptradehighlight-5999253d0	200	184636	f19e7f6437f462046af58dab9202419183734619d5993284e4d15c61bf2c30ee	2026-07-14T08:08:37Z	1	1
https://docs.globaldatafeeds.in/qescripgrouptradehighlightresult-5999254d0	200	186297	9e5c650a336316168d510756f23132e20a5531e2757d541e7a21314bc716d616	2026-07-14T08:08:39Z	1	1
https://docs.globaldatafeeds.in/qestatisticsgroupabcompanies-5999255d0	200	184360	03b4a018afe09a50e053beb1e69945624a733aed1505928598da6050bec6ae81	2026-07-14T08:08:42Z	1	1
https://docs.globaldatafeeds.in/qestatisticsgroupabcompaniesresult-5999256d0	200	185403	f6c8228b33d0cd352586325496fcf1a632ae37b18c36c7fb8e2431899b04b9d7	2026-07-14T08:08:44Z	1	1
https://docs.globaldatafeeds.in/qetop15turnoverdetails-5999257d0	200	183769	f0795ac27999bfca9a7a48e82dcc360c974c349e4268ce5b8d2a78c23f46fdf1	2026-07-14T08:08:46Z	1	1
https://docs.globaldatafeeds.in/qetop15turnoverdetailsresult-5999258d0	200	184792	48615d97ddda2496a11bc581e9e519cb16ab3149cddf531113b18bea49be30ba	2026-07-14T08:08:49Z	1	1
https://docs.globaldatafeeds.in/qetopgainerslosers-5999259d0	200	185450	3d090c0ca7c062e8b024f2f89741a17f235d095f1677ebd02ff66934b5ce19e1	2026-07-14T08:08:51Z	1	1
https://docs.globaldatafeeds.in/qetopgainerslosersresult-5999260d0	200	186557	8e9ca101d0001386698dee350e92b741d1afc7c2159dd3c898dac4475ccae395	2026-07-14T08:08:53Z	1	1
https://docs.globaldatafeeds.in/qetotaltradehighlight-5999261d0	200	184330	6ec0137ce773130a5ca4248cc415320d9c30930ffe18057d4a8c01e5dc9d8149	2026-07-14T08:08:56Z	1	1
https://docs.globaldatafeeds.in/qetotaltradehighlightresult-5999262d0	200	185378	80c761cc855f35984c9ffb10484eebdf9468977333d12250f02d90776a11d23b	2026-07-14T08:08:58Z	1	1
https://docs.globaldatafeeds.in/release-notes-926014m0	200	192817	fed5a9fd301886775d90fc419fd573dd7004894d025c73216b200445a3c00051	2026-07-14T08:09:01Z	1	1
https://docs.globaldatafeeds.in/responseformat-5999263d0	200	181798	e8c88c0bee00a7589e2d5285e64d81f4fa730a8ec713957d46945429d023f1f0	2026-07-14T08:09:03Z	1	1
https://docs.globaldatafeeds.in/resultcalendar-5999264d0	200	185856	adf92a67972a067f9173297dd9f8967a71fcb140ff5e4b9a6a9be7be461fedff	2026-07-14T08:09:05Z	1	1
https://docs.globaldatafeeds.in/resultcalendaritem-5999265d0	200	184847	5c14ab938aa20ceebbb797ee64c28bde3b8f2a3d1e429507b6616d17997e6aaf	2026-07-14T08:09:08Z	1	1
https://docs.globaldatafeeds.in/resultcalendarrange-5999266d0	200	182002	ff253cd2efe4052fc10852d41c6bd6013b1d7b081009222bd9c4ea94bf052a33	2026-07-14T08:09:10Z	1	1
https://docs.globaldatafeeds.in/sectoralclassification-5999267d0	200	187568	9008ada5cd17f5f63729753325386a080fa106f0025a9b4f1a424de15ba23bf3	2026-07-14T08:09:13Z	1	1
https://docs.globaldatafeeds.in/sectoralclassificationitem-5999268d0	200	186501	3308cc345c7bfd0a3bd9c4d3c7cfd94f0d73bd48e7142e8a5d3b52fe02d47d04	2026-07-14T08:09:15Z	1	1
https://docs.globaldatafeeds.in/shpfactsresponse-5999269d0	200	185198	2e9e09ceb02e4627540e3f14d887225275c231904b8032d5064e14535ff34441	2026-07-14T08:09:17Z	1	1
https://docs.globaldatafeeds.in/subscribecorporateannouncements-2174523m0	200	196675	cbf322358c2f70ac4ba0474835048cadf4c718a3e42cebbbe21c41f8134d0f91	2026-07-14T08:09:20Z	1	1
https://docs.globaldatafeeds.in/subscribefinancialresults-2181121m0	200	190062	bf92f857d9e13a6913d7a8406bd0d9427eff896327c1c9eb4ff4c7c53f5ea1e0	2026-07-14T08:09:22Z	1	1
https://docs.globaldatafeeds.in/type-of-corporate-data-available-1142925m0	200	192205	abaeac50fcc73761f4f1a2172d3a5a597ef636b21c6f325700784af25053b245	2026-07-14T08:09:24Z	1	1
https://docs.globaldatafeeds.in/votingfactsresponse-5999270d0	200	185102	507c7198a72be8c17179e0e18099720b9e47a437971b6734756d12d4fe70fc95	2026-07-14T08:09:27Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/	200	237753	fb45c19b825d2bc59417954e9179fc065e6f6e22726c78a5c44a07b42bd1a69f	2026-07-14T08:09:31Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/	200	284440	840d0eca5794a5b4c138f7189572cebaeecb5ec1ec0232f6a2accde86d85f92f	2026-07-14T08:09:36Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/	200	288268	910f33d70a485acc63ea11bdb911a865d1b2f2931cacc11a4ea131c87a9ac4f8	2026-07-14T08:09:41Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/com-api-documentation/	200	279579	a0fe935490d73aa7928c98bfbde3b1d5056bdecde5a8ed432d005dc15fd26074	2026-07-14T08:09:45Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/dotnet-api-documentation/	200	280216	dd106ef404fffaef3d27c2425179de7a9f3e0c8e6a48ee9dde822b43bf000db9	2026-07-14T08:09:49Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/rest-api-documentation/delayed-api-rest-api-documentation/	200	281026	a19dd3dc8615717055f5e12bf613bd11da84bb9b8b36a7318952c43c42c00180	2026-07-14T08:09:53Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/rest-api-documentation/gainers-losers-rest-api-documentation/	200	281547	380bde142c2b7c4f9b10bff9893994266fda0d67a7bafab79ebe96558550767d	2026-07-14T08:09:58Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/rest-api-documentation/greeks-api-global-datafeeds-apis/	200	283175	0dd147346a3bc164002c7f71a3ddd8d0e823e03efeef40dfa7921f3e4d4646a7	2026-07-14T08:10:03Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/rest-api-documentation/optionchain-api-rest-api-documentation/	200	280597	44727c7f553145d990a606b00c8801eeb54c9f86b041c5857333c846401dfef0	2026-07-14T08:10:07Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/rest-api-documentation/page/2/	200	292807	fd1199785b6c6b4d993a3f1511dd742d547e421d3f07a219365342b76abaddb4	2026-07-14T08:10:11Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/rest-api-documentation/volume-shockers-rest-api-documentation/	200	280091	4661b48bb6d98024d20f99aa407b3c34a9706755afa17c80d2147dc2c81bcad9	2026-07-14T08:10:16Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/websockets-api-documentation/delayed-api/	200	282500	d4ccb1fdd65cc88279c2c2a24e8154c442519745f92a63f81fd9f54e6779a090	2026-07-14T08:10:20Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/websockets-api-documentation/gainers-losers/	200	281755	7be97785775b774cd1ba4b08db71d39755a74cff159b607d18a88b38c5509749	2026-07-14T08:10:24Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/websockets-api-documentation/greeks-api/	200	284062	383b18ab07e16d7e4e60052da845b183b9b6f69a5c333a41e7c3f23effb129db	2026-07-14T08:10:28Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/websockets-api-documentation/optionchain-api/	200	281787	daf66263979de4d19d8570a74f4494d4533d4534cdd205bbf1957bf81b6252f1	2026-07-14T08:10:33Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/websockets-api-documentation/page/2/	200	295526	72eb0cadd061b3a00f994d2d418c61a167cc71e65e99c12231bdb37037b9805c	2026-07-14T08:10:37Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/websockets-api-documentation/streaming_api/	200	281724	e6ade078fb6519b2f89cf57e25dbcda742ef552127e67670ef43ea191627a3fd	2026-07-14T08:10:41Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/documentation-support/documentation/websockets-api-documentation/volume-shockers/	200	281375	c6bacec82072edfb6e2d7a19fd10019f740265b12f3ee17fdd41325eaea57bb2	2026-07-14T08:10:45Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/	200	287556	e4934a19424cb43d335fba1304e73094603642e237024320aa709b4fc9012c7c	2026-07-14T08:10:49Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/api-code-samples/websockets-postman/	200	284502	3105d5bf4afa5b9e6756019a427b270ccaafc44eee73bc7ba76000c57dbe96b5	2026-07-14T08:10:53Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/com-api-documentation/download/	200	283532	125c2936538841addcc5ff5d7b48242e7308ddedebdae2601d3809556ca5b7b5	2026-07-14T08:10:58Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/com-api-documentation/how-to-connect-using-com-api/	200	284541	8562944d70276b477e8e15416eaab0e1f995fb8783d2d74a88bf2cf294bfaae7	2026-07-14T08:11:03Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/contact/contact-sales/	200	283254	ee34d1c15b96c7b1d356e97644a3d0d49c1cdb98568c80a51cf74bf32b115960	2026-07-14T08:11:06Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/contact/contact-technical-support/	200	283368	21da12a248d9962967ae09dd695ff53981274c4acdcbd5d4afc0a92332a747dc	2026-07-14T08:11:10Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/delayed-api-rest-api-documentation/getexchangesnapshot-delayed-2/	200	294629	bc54f2e13c29a7d01637b642a08340f61efa719e226e9351d0d459c76695721b	2026-07-14T08:11:14Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/delayed-api-rest-api-documentation/gethistory-delayed-returns-historical-data-tick-minute-eod/	200	294755	b340e9ac32a86c2ec1e734a1373de940aa73602f3f2f492baa1735889cbae2ef	2026-07-14T08:11:18Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/delayed-api-rest-api-documentation/getsnapshot-delayed-2/	200	296794	9e57fa08d46e69de77f4e2dbffab8e6b68540f34aa779a0514bb0f49321f5596	2026-07-14T08:11:22Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/delayed-api/gethistory-delayed/	200	297145	794998c41d198ebf739619a65f5f461ca9a48f5e5a395a9e0aaf475a6c16c032	2026-07-14T08:11:27Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/delayed-api/getsnapshot-delayed/	200	288075	f3e8dcd919fe7f2e4f9e4a47274797bd4ef22d346ff0f74f44b72c236023da99	2026-07-14T08:11:31Z	1	1
https://globaldatafeeds.in/global-datafeeds-apis/global-datafeeds-apis/delayed-api/subscribesnapshot-delayed/	200	287725	2c5b43328b0fc025cdee389206ddd5bc4f960ea1efdbd2faab629e748e8d9a5d	2026-07-14T08:11:36Z	1	1
